video_id,channel_id,title,published_at,views,likes,duration_seconds
VID01918,CH010,Daily Entertainment — Video 1918,2024-09-12,90234,5193,471
VID01919,CH010,Daily Entertainment — Video 1919,2025-08-22,810078,31699,2437
VID01920,CH010,Daily Entertainment — Video 1920,2025-05-30,759140,21256,780
VID01921,CH010,Daily Entertainment — Video 1921,2025-05-22,1071674,60085,2601
VID01922,CH010,Daily Entertainment — Video 1922,2024-09-21,1900318,124545,1918
VID01923,CH010,Daily Entertainment — Video 1923,2025-10-28,1907306,128918,2499
VID01924,CH010,Daily Entertainment — Video 1924,2025-07-30,969108,28424,529
VID01925,CH010,Daily Entertainment — Video 1925,2026-04-13,1294054,69118,1989
VID01926,CH010,Daily Entertainment — Video 1926,2025-08-30,220919,15203,1846
VID01927,CH010,Daily Entertainment — Video 1927,2026-03-08,967113,28689,2202
VID01928,CH010,Daily Entertainment — Video 1928,2025-03-13,1377214,44705,692
VID01929,CH010,Daily Entertainment — Video 1929,2024-07-29,1367177,27541,261
VID01930,CH010,Daily Entertainment — Video 1930,2025-06-07,1926941,99195,587
VID01931,CH010,Daily Entertainment — Video 1931,2024-07-16,935152,29626,4193
VID01932,CH010,Daily Entertainment — Video 1932,2024-05-29,1816350,115255,2954
VID01933,CH010,Daily Entertainment — Video 1933,2026-04-02,1957538,152164,4349
VID01934,CH010,Daily Entertainment — Video 1934,2025-04-30,1146061,37276,2874
VID01935,CH010,Daily Entertainment — Video 1935,2025-04-21,187499,11052,3343
VID01936,CH010,Daily Entertainment — Video 1936,2025-08-04,755680,24718,4284
VID01937,CH010,Daily Entertainment — Video 1937,2024-09-13,1530610,32265,3077
VID01938,CH010,Daily Entertainment — Video 1938,2025-07-28,1163451,76221,1556
VID01939,CH010,Daily Entertainment — Video 1939,2026-04-01,1872955,86231,2957
VID01940,CH010,Daily Entertainment — Video 1940,2025-04-07,1632782,125409,3601
VID01941,CH010,Daily Entertainment — Video 1941,2025-12-15,131139,6826,2127
VID01942,CH010,Daily Entertainment — Video 1942,2025-08-26,1723168,50745,2088
VID01943,CH010,Daily Entertainment — Video 1943,2025-05-11,717957,33734,2246
VID01944,CH010,Daily Entertainment — Video 1944,2024-12-01,1638593,52719,2693
VID01945,CH010,Daily Entertainment — Video 1945,2025-10-21,1018027,73991,4161
VID01946,CH010,Daily Entertainment — Video 1946,2025-08-07,913675,56149,2873
VID01947,CH010,Daily Entertainment — Video 1947,2026-03-23,149531,6052,3137
VID01948,CH010,Daily Entertainment — Video 1948,2025-08-04,242121,12510,3073
VID01949,CH010,Daily Entertainment — Video 1949,2025-03-15,1192616,71758,2663
VID01950,CH010,Daily Entertainment — Video 1950,2025-02-16,1140500,76380,1655
VID01951,CH010,Daily Entertainment — Video 1951,2025-10-10,1112049,27588,369
VID01952,CH010,Daily Entertainment — Video 1952,2026-03-28,317075,6769,3497
VID01953,CH010,Daily Entertainment — Video 1953,2025-03-17,1022330,27467,2031
VID01954,CH010,Daily Entertainment — Video 1954,2025-01-19,126611,5532,2334
VID01955,CH010,Daily Entertainment — Video 1955,2026-03-10,292546,14042,324
VID01956,CH010,Daily Entertainment — Video 1956,2025-05-08,999842,28183,2296
VID01957,CH010,Daily Entertainment — Video 1957,2026-03-03,1235828,55203,4293
VID01958,CH010,Daily Entertainment — Video 1958,2025-06-15,1312470,61026,2119
VID01959,CH010,Daily Entertainment — Video 1959,2025-01-29,1963989,52134,560
VID01960,CH010,Daily Entertainment — Video 1960,2024-12-03,1709023,128176,409
VID01961,CH010,Daily Entertainment — Video 1961,2024-12-07,762656,42669,3150
VID01962,CH010,Daily Entertainment — Video 1962,2024-11-05,1566756,67859,4423
VID01963,CH010,Daily Entertainment — Video 1963,2025-11-17,195812,9871,675
VID01964,CH010,Daily Entertainment — Video 1964,2024-09-02,1715194,66638,2802
VID01965,CH010,Daily Entertainment — Video 1965,2025-08-30,776354,55322,4187
VID01966,CH010,Daily Entertainment — Video 1966,2025-08-11,1521337,82914,2177
VID01967,CH010,Daily Entertainment — Video 1967,2024-10-14,1941411,96475,143
VID01968,CH010,Daily Entertainment — Video 1968,2025-09-15,1407962,105108,3556
VID01969,CH010,Daily Entertainment — Video 1969,2026-03-18,1840886,129375,3168
VID01970,CH010,Daily Entertainment — Video 1970,2024-12-07,25224,1734,1408
VID01971,CH010,Daily Entertainment — Video 1971,2025-01-14,345255,11578,3646
VID01972,CH010,Daily Entertainment — Video 1972,2025-03-13,1254074,36603,303
VID01973,CH010,Daily Entertainment — Video 1973,2026-01-27,1083473,66531,1850
VID01974,CH010,Daily Entertainment — Video 1974,2025-02-05,245361,11806,3861
VID01975,CH010,Daily Entertainment — Video 1975,2025-12-18,1438145,87759,141
VID01976,CH010,Daily Entertainment — Video 1976,2025-04-02,122040,8010,243
VID01977,CH010,Daily Entertainment — Video 1977,2025-05-06,1981581,74742,4045
VID01978,CH010,Daily Entertainment — Video 1978,2024-10-25,317042,11755,235
VID01979,CH010,Daily Entertainment — Video 1979,2024-05-30,893712,44193,4381
VID01980,CH010,Daily Entertainment — Video 1980,2025-12-24,1647467,59989,475
VID01981,CH010,Daily Entertainment — Video 1981,2026-02-17,1030510,61869,1363
VID01982,CH010,Daily Entertainment — Video 1982,2025-04-01,1488979,96491,139
VID01983,CH010,Daily Entertainment — Video 1983,2024-06-17,1408776,68075,937
VID01984,CH010,Daily Entertainment — Video 1984,2026-01-16,1897800,120373,245
VID01985,CH010,Daily Entertainment — Video 1985,2025-05-21,930580,47111,745
VID01986,CH010,Daily Entertainment — Video 1986,2025-07-19,1958057,122911,1719
VID01987,CH010,Daily Entertainment — Video 1987,2025-09-22,1035942,34702,251
VID01988,CH010,Daily Entertainment — Video 1988,2025-01-12,1787101,114965,3361
VID01989,CH010,Daily Entertainment — Video 1989,2025-10-08,1466617,92261,138
VID01990,CH010,Daily Entertainment — Video 1990,2025-05-17,270187,9725,1915
VID01991,CH010,Daily Entertainment — Video 1991,2024-09-02,1289044,68781,4347
VID01992,CH010,Daily Entertainment — Video 1992,2025-08-08,1757373,125333,289
VID01993,CH010,Daily Entertainment — Video 1993,2026-04-26,261109,9131,540
VID01994,CH010,Daily Entertainment — Video 1994,2024-08-04,1678081,107663,1424
VID01995,CH010,Daily Entertainment — Video 1995,2025-10-23,215351,16633,1472
VID01996,CH010,Daily Entertainment — Video 1996,2024-10-25,1742816,125438,172
VID01997,CH010,Daily Entertainment — Video 1997,2024-11-01,1578872,69614,414
VID01998,CH010,Daily Entertainment — Video 1998,2025-04-23,307612,17359,1143
VID01999,CH010,Daily Entertainment — Video 1999,2026-03-08,1454294,115625,440
VID02000,CH010,Daily Entertainment — Video 2000,2024-06-18,237999,12877,424
VID02001,CH010,Daily Entertainment — Video 2001,2024-12-31,1138225,30620,581
VID02002,CH010,Daily Entertainment — Video 2002,2025-07-06,1847998,41997,310
VID02003,CH010,Daily Entertainment — Video 2003,2024-08-27,415897,28039,3045
VID02004,CH010,Daily Entertainment — Video 2004,2024-10-14,351784,15977,2388
VID02005,CH010,Daily Entertainment — Video 2005,2024-11-03,848646,29540,1953
VID02006,CH010,Daily Entertainment — Video 2006,2026-01-09,740400,30252,2181
VID02007,CH010,Daily Entertainment — Video 2007,2025-02-04,101700,6655,1249
VID02008,CH010,Daily Entertainment — Video 2008,2025-10-15,914689,43827,2131
VID02009,CH010,Daily Entertainment — Video 2009,2026-03-15,522801,37699,401
VID02010,CH010,Daily Entertainment — Video 2010,2025-09-07,253262,16232,649
VID02011,CH010,Daily Entertainment — Video 2011,2026-02-25,555690,43588,308
VID02012,CH010,Daily Entertainment — Video 2012,2026-02-23,46165,3384,1181
VID02013,CH010,Daily Entertainment — Video 2013,2024-11-27,1830506,64567,2938
VID02014,CH010,Daily Entertainment — Video 2014,2025-05-11,1988210,118385,1226
VID02015,CH010,Daily Entertainment — Video 2015,2025-07-25,738408,15678,405
VID02016,CH010,Daily Entertainment — Video 2016,2025-12-22,1753931,139378,3014
VID02017,CH010,Daily Entertainment — Video 2017,2024-10-26,925385,32999,595
VID02018,CH010,Daily Entertainment — Video 2018,2025-02-03,1825114,109301,1313
VID02019,CH010,Daily Entertainment — Video 2019,2025-03-11,350397,24860,4157
VID02020,CH010,Daily Entertainment — Video 2020,2025-12-24,572703,16967,306
VID02021,CH010,Daily Entertainment — Video 2021,2026-02-10,1480953,104959,194
VID02022,CH010,Daily Entertainment — Video 2022,2026-02-10,444102,9208,205
VID02023,CH010,Daily Entertainment — Video 2023,2026-04-23,1647960,76660,149
VID02024,CH010,Daily Entertainment — Video 2024,2024-06-04,854603,41296,4342
VID02025,CH010,Daily Entertainment — Video 2025,2025-08-16,810773,34413,3109
VID02026,CH010,Daily Entertainment — Video 2026,2025-01-17,909372,50181,743
VID02027,CH010,Daily Entertainment — Video 2027,2024-05-25,1596741,119580,1931
VID02028,CH010,Daily Entertainment — Video 2028,2024-06-28,16170,640,2598
VID02029,CH010,Daily Entertainment — Video 2029,2025-09-20,1502624,82277,935
VID02030,CH010,Daily Entertainment — Video 2030,2025-05-19,1559609,113302,2204
VID02031,CH010,Daily Entertainment — Video 2031,2025-06-08,1643192,109074,3270
VID02032,CH010,Daily Entertainment — Video 2032,2026-04-17,1993350,44738,260
VID02033,CH010,Daily Entertainment — Video 2033,2024-10-28,1565605,119874,3808
VID02034,CH010,Daily Entertainment — Video 2034,2025-03-19,1059738,24160,3734
VID02035,CH010,Daily Entertainment — Video 2035,2025-08-14,934902,51723,181
VID02036,CH010,Daily Entertainment — Video 2036,2025-03-30,779576,42503,361
VID02037,CH010,Daily Entertainment — Video 2037,2024-11-21,1655169,111199,907
VID02038,CH010,Daily Entertainment — Video 2038,2026-05-01,788540,22793,4094
VID02039,CH010,Daily Entertainment — Video 2039,2025-01-26,1147420,35297,3862
VID02040,CH010,Daily Entertainment — Video 2040,2024-08-22,196673,12808,3425
VID02041,CH010,Daily Entertainment — Video 2041,2024-11-28,638059,18484,1220
VID02042,CH010,Daily Entertainment — Video 2042,2025-02-14,535992,25816,520
VID02043,CH010,Daily Entertainment — Video 2043,2026-03-06,872868,55775,3731
VID02044,CH010,Daily Entertainment — Video 2044,2024-11-15,1006754,59473,2340
VID02045,CH010,Daily Entertainment — Video 2045,2024-11-10,1434410,46813,3441
VID02046,CH010,Daily Entertainment — Video 2046,2025-05-16,866536,33134,514
VID02047,CH010,Daily Entertainment — Video 2047,2025-03-13,304915,23825,1046
VID02048,CH010,Daily Entertainment — Video 2048,2025-02-15,1092344,51253,184
VID02049,CH010,Daily Entertainment — Video 2049,2026-02-12,114104,2586,341
VID02050,CH010,Daily Entertainment — Video 2050,2025-11-05,1698885,56360,3282
VID02051,CH010,Daily Entertainment — Video 2051,2024-10-11,1542279,62533,1965
VID02052,CH010,Daily Entertainment — Video 2052,2024-06-01,454358,36334,157
VID02053,CH010,Daily Entertainment — Video 2053,2025-10-27,530159,20231,565
VID02054,CH010,Daily Entertainment — Video 2054,2025-07-23,60190,1299,1165
VID02055,CH010,Daily Entertainment — Video 2055,2024-07-13,731996,37167,1966
VID02056,CH010,Daily Entertainment — Video 2056,2026-01-13,81259,2032,716
VID02057,CH010,Daily Entertainment — Video 2057,2025-11-02,1873015,68260,276
VID02058,CH010,Daily Entertainment — Video 2058,2026-04-01,272666,21688,155
VID02059,CH010,Daily Entertainment — Video 2059,2025-11-21,1320450,82235,452
VID02060,CH010,Daily Entertainment — Video 2060,2025-02-02,1143113,26337,3368
VID02061,CH010,Daily Entertainment — Video 2061,2025-08-31,477534,22406,1283
VID02062,CH010,Daily Entertainment — Video 2062,2024-05-25,1617328,49002,3695
VID02063,CH010,Daily Entertainment — Video 2063,2024-07-31,222204,6083,125
VID02064,CH010,Daily Entertainment — Video 2064,2024-07-27,1774177,97977,1289
VID02065,CH010,Daily Entertainment — Video 2065,2024-11-28,1481986,74602,830
VID02066,CH010,Daily Entertainment — Video 2066,2024-12-16,1272050,82138,898
VID02067,CH010,Daily Entertainment — Video 2067,2025-05-05,1759920,129421,1118
VID02068,CH010,Daily Entertainment — Video 2068,2024-05-19,809270,28163,1583
VID02069,CH010,Daily Entertainment — Video 2069,2026-03-03,566867,42730,266
VID02070,CH010,Daily Entertainment — Video 2070,2024-12-01,313256,16000,579
VID02071,CH010,Daily Entertainment — Video 2071,2026-01-29,1849117,65699,1851
VID02072,CH010,Daily Entertainment — Video 2072,2025-09-06,805829,57010,296
VID02073,CH010,Daily Entertainment — Video 2073,2025-11-06,1659635,36730,3933
VID02074,CH010,Daily Entertainment — Video 2074,2025-02-27,668168,35794,575
VID02075,CH010,Daily Entertainment — Video 2075,2024-10-15,1910223,120911,595
VID02076,CH010,Daily Entertainment — Video 2076,2026-03-14,1740701,64055,4435
VID02077,CH010,Daily Entertainment — Video 2077,2025-02-27,619538,44488,1206
VID02078,CH010,Daily Entertainment — Video 2078,2025-12-01,976005,33591,1416
VID02079,CH010,Daily Entertainment — Video 2079,2026-03-16,1589008,111854,2833
VID02080,CH010,Daily Entertainment — Video 2080,2025-07-11,456260,11275,2932
VID02081,CH010,Daily Entertainment — Video 2081,2025-03-14,52253,1546,468
VID02082,CH010,Daily Entertainment — Video 2082,2025-12-15,581158,24907,475
VID02083,CH010,Daily Entertainment — Video 2083,2025-07-31,1183223,84296,256
VID02084,CH010,Daily Entertainment — Video 2084,2024-06-15,277257,7950,320
VID02085,CH010,Daily Entertainment — Video 2085,2025-09-01,670118,48601,186
VID02086,CH010,Daily Entertainment — Video 2086,2024-05-16,1837577,62080,3126
VID02087,CH010,Daily Entertainment — Video 2087,2024-09-10,154779,7297,4310
VID02088,CH010,Daily Entertainment — Video 2088,2025-08-14,105439,4340,4069
VID02089,CH010,Daily Entertainment — Video 2089,2025-03-17,850586,23040,312
VID02090,CH010,Daily Entertainment — Video 2090,2024-12-10,30628,2347,2159
VID02091,CH010,Daily Entertainment — Video 2091,2025-06-07,60499,2800,2859
VID02092,CH010,Daily Entertainment — Video 2092,2025-07-18,370062,22729,302
VID02093,CH010,Daily Entertainment — Video 2093,2025-09-13,209000,11393,433
VID02094,CH010,Daily Entertainment — Video 2094,2026-01-30,1622693,81301,594
VID02095,CH010,Daily Entertainment — Video 2095,2026-04-23,249794,14236,1981
VID02096,CH010,Daily Entertainment — Video 2096,2025-09-08,1049316,77545,762
VID02097,CH010,Daily Entertainment — Video 2097,2024-10-08,1412046,87488,432
VID02098,CH010,Daily Entertainment — Video 2098,2025-11-22,1253557,65120,335
VID02099,CH010,Daily Entertainment — Video 2099,2025-12-31,1309467,76880,691
VID02100,CH010,Daily Entertainment — Video 2100,2025-09-14,718674,40521,1097
VID02101,CH010,Daily Entertainment — Video 2101,2025-03-01,1778248,81776,545
VID02102,CH010,Daily Entertainment — Video 2102,2025-12-06,142012,8163,455
VID02103,CH010,Daily Entertainment — Video 2103,2025-12-02,219095,10212,1826
VID02104,CH010,Daily Entertainment — Video 2104,2026-02-19,1713035,112129,905
VID02105,CH010,Daily Entertainment — Video 2105,2025-09-11,141357,11044,3411
VID02106,CH010,Daily Entertainment — Video 2106,2025-12-04,387829,30092,3377
VID02107,CH010,Daily Entertainment — Video 2107,2024-09-13,350480,24268,3908
VID02108,CH010,Daily Entertainment — Video 2108,2024-07-20,70953,3980,1998
VID02109,CH010,Daily Entertainment — Video 2109,2025-08-14,238425,15488,4411
VID02110,CH010,Daily Entertainment — Video 2110,2026-03-10,1147544,35209,3528
VID02111,CH010,Daily Entertainment — Video 2111,2026-03-09,1324090,64537,3330
VID02112,CH010,Daily Entertainment — Video 2112,2025-09-17,171161,6065,483
VID02113,CH010,Daily Entertainment — Video 2113,2025-06-08,1885058,38096,2958
VID02114,CH010,Daily Entertainment — Video 2114,2025-04-21,196044,15292,2381
VID02115,CH010,Daily Entertainment — Video 2115,2025-10-02,1375581,98809,317
VID02116,CH010,Daily Entertainment — Video 2116,2025-08-26,1601752,81404,3827
VID02117,CH010,Daily Entertainment — Video 2117,2025-10-17,1043960,36798,2063
VID02118,CH010,Daily Entertainment — Video 2118,2025-04-29,985761,60701,4428
VID02119,CH010,Daily Entertainment — Video 2119,2024-12-19,222568,10257,1890
VID02120,CH010,Daily Entertainment — Video 2120,2026-04-10,486809,33200,1224
VID02121,CH010,Daily Entertainment — Video 2121,2025-05-28,1701914,136103,1600
VID02122,CH010,Daily Entertainment — Video 2122,2025-01-24,700509,28682,3233
VID02123,CH010,Daily Entertainment — Video 2123,2025-01-06,73726,2555,333
VID02124,CH010,Daily Entertainment — Video 2124,2025-03-27,1459835,52616,205
VID02125,CH010,Daily Entertainment — Video 2125,2025-04-24,1368891,35044,1610
VID02126,CH010,Daily Entertainment — Video 2126,2024-12-31,137376,5995,2236
VID02127,CH010,Daily Entertainment — Video 2127,2025-08-09,106890,2249,2782
VID02128,CH010,Daily Entertainment — Video 2128,2025-03-24,237378,6376,593
VID02129,CH010,Daily Entertainment — Video 2129,2025-09-21,106554,3868,1288
VID02130,CH010,Daily Entertainment — Video 2130,2025-06-26,1234442,36529,4342
VID02131,CH010,Daily Entertainment — Video 2131,2026-02-10,269581,17234,3612
VID02132,CH010,Daily Entertainment — Video 2132,2025-08-29,1215908,32022,996
VID02133,CH010,Daily Entertainment — Video 2133,2026-01-28,356397,25646,164
VID02134,CH010,Daily Entertainment — Video 2134,2025-11-27,1945062,64706,426
VID02135,CH010,Daily Entertainment — Video 2135,2025-07-10,1453213,38532,1171
VID02136,CH010,Daily Entertainment — Video 2136,2025-05-12,752226,15500,1498
